fid,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,pop_sum
2959,33,BRA,Brazil,16,Paraná,2959,Mamborê,Município,Municipality,,,13401
2960,33,BRA,Brazil,16,Paraná,2960,Mandaguaçu,Município,Municipality,,,35497
2961,33,BRA,Brazil,16,Paraná,2961,Mandaguari,Município,Municipality,,,39252
2962,33,BRA,Brazil,16,Paraná,2962,Mandirituba,Município,Municipality,,,29983
2963,33,BRA,Brazil,16,Paraná,2963,Manfrinópolis,Município,Municipality,,,2661
2964,33,BRA,Brazil,16,Paraná,2964,Mangueirinha,Município,Municipality,,,16622
2965,33,BRA,Brazil,16,Paraná,2965,Manoel Ribas,Município,Municipality,,,15212
2966,33,BRA,Brazil,16,Paraná,2966,Marechal Cândido Rondon,Município,Municipality,,,60341
2967,33,BRA,Brazil,16,Paraná,2967,Maria Helena,Município,Municipality,,,6209
2968,33,BRA,Brazil,16,Paraná,2968,Mariópolis,Município,Municipality,,,6657
2969,33,BRA,Brazil,16,Paraná,2969,Marialva,Município,Municipality,,,46759
2970,33,BRA,Brazil,16,Paraná,2970,Marilândia do Sul,Município,Municipality,,,9056
2971,33,BRA,Brazil,16,Paraná,2971,Marilena,Município,Municipality,,,7753
2972,33,BRA,Brazil,16,Paraná,2972,Mariluz,Município,Municipality,,,9826
2973,33,BRA,Brazil,16,Paraná,2973,Maringá,Município,Municipality,,,450478
2974,33,BRA,Brazil,16,Paraná,2974,Maripá,Município,Municipality,,,7182
2975,33,BRA,Brazil,16,Paraná,2975,Marmeleiro,Município,Municipality,,,17736
2976,33,BRA,Brazil,16,Paraná,2976,Marquinho,Município,Municipality,,,4474
2977,33,BRA,Brazil,16,Paraná,2977,Marumbi,Município,Municipality,,,4927
2978,33,BRA,Brazil,16,Paraná,2978,Matelândia,Município,Municipality,,,19609
2979,33,BRA,Brazil,16,Paraná,2979,Matinhos,Município,Municipality,,,38701
2980,33,BRA,Brazil,16,Paraná,2980,Mato Rico,Município,Municipality,,,3047
2981,33,BRA,Brazil,16,Paraná,2981,Mauá da Serra,Município,Municipality,,,9746
2982,33,BRA,Brazil,16,Paraná,2982,Medianeira,Município,Municipality,,,59623
2983,33,BRA,Brazil,16,Paraná,2983,Mercedes,Município,Municipality,,,6472
2984,33,BRA,Brazil,16,Paraná,2984,Mirador,Município,Municipality,,,2109
2985,33,BRA,Brazil,16,Paraná,2985,Miraselva,Município,Municipality,,,2038
2986,33,BRA,Brazil,16,Paraná,2986,Missal,Município,Municipality,,,11573
2987,33,BRA,Brazil,16,Paraná,2987,Moreira Sales,Município,Municipality,,,10669
2988,33,BRA,Brazil,16,Paraná,2988,Morretes,Município,Municipality,,,19698
2989,33,BRA,Brazil,16,Paraná,2989,Munhoz de Melo,Município,Municipality,,,4176
2990,33,BRA,Brazil,16,Paraná,2990,Nossa Senhora das Graças,Município,Municipality,,,3680
2991,33,BRA,Brazil,16,Paraná,2991,Nova Aliança do Ivaí,Município,Municipality,,,1279
2992,33,BRA,Brazil,16,Paraná,2992,Nova América da Colina,Município,Municipality,,,3214
2993,33,BRA,Brazil,16,Paraná,2993,Nova Aurora,Município,Municipality,,,14865
2994,33,BRA,Brazil,16,Paraná,2994,Nova Cantu,Município,Municipality,,,6590
2995,33,BRA,Brazil,16,Paraná,2995,Nova Esperança do Sudoeste,Município,Municipality,,,6121
2996,33,BRA,Brazil,16,Paraná,2996,Nova Esperança,Município,Municipality,,,27589
2997,33,BRA,Brazil,16,Paraná,2997,Nova Fátima,Município,Municipality,,,6908
2998,33,BRA,Brazil,16,Paraná,2998,Nova Laranjeiras,Município,Municipality,,,11776
2999,33,BRA,Brazil,16,Paraná,2999,Nova Londrina,Município,Municipality,,,13381
3000,33,BRA,Brazil,16,Paraná,3000,Nova Olímpia,Município,Municipality,,,6129
3001,33,BRA,Brazil,16,Paraná,3001,Nova Prata do Iguaçu,Município,Municipality,,,13766
3002,33,BRA,Brazil,16,Paraná,3002,Nova Santa Bárbara,Município,Municipality,,,4393
3003,33,BRA,Brazil,16,Paraná,3003,Nova Santa Rosa,Município,Municipality,,,8911
3004,33,BRA,Brazil,16,Paraná,3004,Nova Tebas,Município,Municipality,,,6684
3005,33,BRA,Brazil,16,Paraná,3005,Novo Itacolomi,Município,Municipality,,,3364
3006,33,BRA,Brazil,16,Paraná,3006,Ortigueira,Município,Municipality,,,25334
3007,33,BRA,Brazil,16,Paraná,3007,Ourizona,Município,Municipality,,,3154
3008,33,BRA,Brazil,16,Paraná,3008,Ouro Verde do Oeste,Município,Municipality,,,7328
3009,33,BRA,Brazil,16,Paraná,3009,Pérola d'Oeste,Município,Municipality,,,6032
3010,33,BRA,Brazil,16,Paraná,3010,Pérola,Município,Municipality,,,12760
3011,33,BRA,Brazil,16,Paraná,3011,Paiçandu,Município,Municipality,,,45651
3012,33,BRA,Brazil,16,Paraná,3012,Palmas,Município,Municipality,,,51542
3013,33,BRA,Brazil,16,Paraná,3013,Palmeira,Município,Municipality,,,35365
3014,33,BRA,Brazil,16,Paraná,3014,Palmital,Município,Municipality,,,12349
3015,33,BRA,Brazil,16,Paraná,3015,Palotina,Município,Municipality,,,37871
3016,33,BRA,Brazil,16,Paraná,3016,Paraíso do Norte,Município,Municipality,,,14174
3017,33,BRA,Brazil,16,Paraná,3017,Paranacity,Município,Municipality,,,9452
3018,33,BRA,Brazil,16,Paraná,3018,Paranaguá,Município,Municipality,,,152026
3019,33,BRA,Brazil,16,Paraná,3019,Paranapoema,Município,Municipality,,,2240
3020,33,BRA,Brazil,16,Paraná,3020,Paranavaí,Município,Municipality,,,98585
3021,33,BRA,Brazil,16,Paraná,3021,Pato Bragado,Município,Municipality,,,6163
3022,33,BRA,Brazil,16,Paraná,3022,Pato Branco,Município,Municipality,,,100100
3023,33,BRA,Brazil,16,Paraná,3023,Paula Freitas,Município,Municipality,,,5907
3024,33,BRA,Brazil,16,Paraná,3024,Paulo Frontin,Município,Municipality,,,6282
3025,33,BRA,Brazil,16,Paraná,3025,Peabiru,Município,Municipality,,,13807
3026,33,BRA,Brazil,16,Paraná,3026,Perobal,Município,Municipality,,,7860
3027,33,BRA,Brazil,16,Paraná,3027,Piên,Município,Municipality,,,14949
3028,33,BRA,Brazil,16,Paraná,3028,Pinhão,Município,Municipality,,,30908
3029,33,BRA,Brazil,16,Paraná,3029,Pinhais,Município,Municipality,,,138759
3030,33,BRA,Brazil,16,Paraná,3030,Pinhal de São Bento,Município,Municipality,,,2829
3031,33,BRA,Brazil,16,Paraná,3031,Pinhalão,Município,Municipality,,,6622
3032,33,BRA,Brazil,16,Paraná,3032,Piraí do Sul,Município,Municipality,,,24734
3033,33,BRA,Brazil,16,Paraná,3033,Piraquara,Município,Municipality,,,133246
3034,33,BRA,Brazil,16,Paraná,3034,Pitanga,Município,Municipality,,,35012
3035,33,BRA,Brazil,16,Paraná,3035,Pitangueiras,Município,Municipality,,,3240
3036,33,BRA,Brazil,16,Paraná,3036,Planaltina do Paraná,Município,Municipality,,,4208
3037,33,BRA,Brazil,16,Paraná,3037,Planalto,Município,Municipality,,,14952
3038,33,BRA,Brazil,16,Paraná,3038,Ponta Grossa,Município,Municipality,,,384585
3039,33,BRA,Brazil,16,Paraná,3039,Pontal do Paraná,Município,Municipality,,,27686
3040,33,BRA,Brazil,16,Paraná,3040,Porecatu,Município,Municipality,,,10694
3041,33,BRA,Brazil,16,Paraná,3041,Porto Amazonas,Município,Municipality,,,3933
3042,33,BRA,Brazil,16,Paraná,3042,Porto Barreiro,Município,Municipality,,,2911
3043,33,BRA,Brazil,16,Paraná,3043,Porto Rico,Município,Municipality,,,3467
3044,33,BRA,Brazil,16,Paraná,3044,Porto Vitória,Município,Municipality,,,3469
3045,33,BRA,Brazil,16,Paraná,3045,Prado Ferreira,Município,Municipality,,,3961
3046,33,BRA,Brazil,16,Paraná,3046,Pranchita,Município,Municipality,,,5948
3047,33,BRA,Brazil,16,Paraná,3047,Presidente Castelo Branco,Município,Municipality,,,4193
3048,33,BRA,Brazil,16,Paraná,3048,Primeiro de Maio,Município,Municipality,,,9878
3049,33,BRA,Brazil,16,Paraná,3049,Prudentópolis,Município,Municipality,,,51850
3050,33,BRA,Brazil,16,Paraná,3050,Quarto Centenário,Município,Municipality,,,3973
3051,33,BRA,Brazil,16,Paraná,3051,Quatiguá,Município,Municipality,,,8778
3052,33,BRA,Brazil,16,Paraná,3052,Quatro Barras,Município,Municipality,,,28722
3053,33,BRA,Brazil,16,Paraná,3053,Quatro Pontes,Município,Municipality,,,4895
3054,33,BRA,Brazil,16,Paraná,3054,Quedas do Iguaçu,Município,Municipality,,,31845
3055,33,BRA,Brazil,16,Paraná,3055,Querência do Norte,Município,Municipality,,,10327
3056,33,BRA,Brazil,16,Paraná,3056,Quinta do Sol,Município,Municipality,,,5162
3057,33,BRA,Brazil,16,Paraná,3057,Quitandinha,Município,Municipality,,,19314
3058,33,BRA,Brazil,16,Paraná,3058,Ramilândia,Município,Municipality,,,4365
3059,33,BRA,Brazil,16,Paraná,3059,Rancho Alegre d'Oeste,Município,Municipality,,,2564
3060,33,BRA,Brazil,16,Paraná,3060,Rancho Alegre,Município,Municipality,,,3398
3061,33,BRA,Brazil,16,Paraná,3061,Realeza,Município,Municipality,,,20715
3062,33,BRA,Brazil,16,Paraná,3062,Rebouças,Município,Municipality,,,15118
3063,33,BRA,Brazil,16,Paraná,3063,Renascença,Município,Municipality,,,7085
3064,33,BRA,Brazil,16,Paraná,3064,Reserva do Iguaçu,Município,Municipality,,,6274
3065,33,BRA,Brazil,16,Paraná,3065,Reserva,Município,Municipality,,,25431
3066,33,BRA,Brazil,16,Paraná,3066,Ribeirão Claro,Município,Municipality,,,13298
3067,33,BRA,Brazil,16,Paraná,3067,Ribeirão do Pinhal,Município,Municipality,,,13049
3068,33,BRA,Brazil,16,Paraná,3068,Rio Azul,Município,Municipality,,,14701
3069,33,BRA,Brazil,16,Paraná,3069,Rio Bom,Município,Municipality,,,3208
3070,33,BRA,Brazil,16,Paraná,3070,Rio Bonito do Iguaçu,Município,Municipality,,,15350
3071,33,BRA,Brazil,16,Paraná,3071,Rio Branco do Ivaí,Município,Municipality,,,4072
3072,33,BRA,Brazil,16,Paraná,3072,Rio Branco do Sul,Município,Municipality,,,43112
3073,33,BRA,Brazil,16,Paraná,3073,Rio Negro,Município,Municipality,,,31116
3074,33,BRA,Brazil,16,Paraná,3074,Rolândia,Município,Municipality,,,78243
3075,33,BRA,Brazil,16,Paraná,3075,Roncador,Município,Municipality,,,11305
3076,33,BRA,Brazil,16,Paraná,3076,Rondon,Município,Municipality,,,9533
3077,33,BRA,Brazil,16,Paraná,3077,Rosário do Ivaí,Município,Municipality,,,5436
3078,33,BRA,Brazil,16,Paraná,3078,São Antonio de Sudoeste,Município,Municipality,,,15171
3079,33,BRA,Brazil,16,Paraná,3079,São Carlos do Ivaí,Município,Municipality,,,6845
3080,33,BRA,Brazil,16,Paraná,3080,São Jerônimo da Serra,Município,Municipality,,,10744
3081,33,BRA,Brazil,16,Paraná,3081,São João do Caiuá,Município,Municipality,,,5503
3082,33,BRA,Brazil,16,Paraná,3082,São João do Ivaí,Município,Municipality,,,10445
3083,33,BRA,Brazil,16,Paraná,3083,São João do Triunfo,Município,Municipality,,,14200
3084,33,BRA,Brazil,16,Paraná,3084,São João,Município,Municipality,,,12679
3085,33,BRA,Brazil,16,Paraná,3085,São Jorge d'Oeste,Município,Municipality,,,9773
3086,33,BRA,Brazil,16,Paraná,3086,São Jorge do Ivaí,Município,Municipality,,,5102
3087,33,BRA,Brazil,16,Paraná,3087,São Jorge do Patrocínio,Município,Municipality,,,6878
3088,33,BRA,Brazil,16,Paraná,3088,São José da Boa Vista,Município,Municipality,,,5941
3089,33,BRA,Brazil,16,Paraná,3089,São José das Palmeiras,Município,Municipality,,,3973
3090,33,BRA,Brazil,16,Paraná,3090,São José dos Pinhais,Município,Municipality,,,354835
3091,33,BRA,Brazil,16,Paraná,3091,São Manoel do Paraná,Município,Municipality,,,2215
3092,33,BRA,Brazil,16,Paraná,3092,São Mateus do Sul,Município,Municipality,,,64359
3093,33,BRA,Brazil,16,Paraná,3093,São Miguel do Iguaçu,Município,Municipality,,,31127
3094,33,BRA,Brazil,16,Paraná,3094,São Pedro do Iguaçu,Município,Municipality,,,5513
3095,33,BRA,Brazil,16,Paraná,3095,São Pedro do Ivaí,Município,Municipality,,,8131
3096,33,BRA,Brazil,16,Paraná,3096,São Pedro do Paraná,Município,Municipality,,,2889
3097,33,BRA,Brazil,16,Paraná,3097,São Sebastião da Amoreira,Município,Municipality,,,8017
3098,33,BRA,Brazil,16,Paraná,3098,São Tomé,Município,Municipality,,,5285
3099,33,BRA,Brazil,16,Paraná,3099,Sabáudia,Município,Municipality,,,9891
3100,33,BRA,Brazil,16,Paraná,3100,Salgado Filho,Município,Municipality,,,4050
3101,33,BRA,Brazil,16,Paraná,3101,Salto do Itararé,Município,Municipality,,,5331
3102,33,BRA,Brazil,16,Paraná,3102,Salto do Londra,Município,Municipality,,,16262
3103,33,BRA,Brazil,16,Paraná,3103,Santa Amélia,Município,Municipality,,,3369
3104,33,BRA,Brazil,16,Paraná,3104,Santa Cecília do Pavão,Município,Municipality,,,3329
3105,33,BRA,Brazil,16,Paraná,3105,Santa Cruz de Monte Caste,Município,Municipality,,,9078
3106,33,BRA,Brazil,16,Paraná,3106,Santa Fé,Município,Municipality,,,12052
3107,33,BRA,Brazil,16,Paraná,3107,Santa Helena,Município,Municipality,,,27066
3108,33,BRA,Brazil,16,Paraná,3108,Santa Inês,Município,Municipality,,,1749
3109,33,BRA,Brazil,16,Paraná,3109,Santa Isabel do Ivaí,Município,Municipality,,,8332
3110,33,BRA,Brazil,16,Paraná,3110,Santa Isabel do Oeste,Município,Municipality,,,14760
3111,33,BRA,Brazil,16,Paraná,3111,Santa Lúcia,Município,Municipality,,,3557
3112,33,BRA,Brazil,16,Paraná,3112,Santa Mônica,Município,Municipality,,,10638
3113,33,BRA,Brazil,16,Paraná,3113,Santa Maria do Oeste,Município,Municipality,,,12082
3114,33,BRA,Brazil,16,Paraná,3114,Santa Mariana,Município,Municipality,,,836
3115,33,BRA,Brazil,16,Paraná,3115,Santa Tereza do Oeste,Município,Municipality,,,14289
3116,33,BRA,Brazil,16,Paraná,3116,Santa Terezinha de Itaipu,Município,Municipality,,,25902
3117,33,BRA,Brazil,16,Paraná,3117,Santana do Itararé,Município,Municipality,,,5804
3118,33,BRA,Brazil,16,Paraná,3118,Santo Antonio da Platina,Município,Municipality,,,46265
3119,33,BRA,Brazil,16,Paraná,3119,Santo Antonio do Caiuá,Município,Municipality,,,2441
3120,33,BRA,Brazil,16,Paraná,3120,Santo Antonio do Paraíso,Município,Municipality,,,1931
3121,33,BRA,Brazil,16,Paraná,3121,Santo Inácio,Município,Municipality,,,6728
3122,33,BRA,Brazil,16,Paraná,3122,Sapopema,Município,Municipality,,,6957
3123,33,BRA,Brazil,16,Paraná,3123,Sarandi,Município,Municipality,,,124833
3124,33,BRA,Brazil,16,Paraná,3124,Saudade do Iguaçu,Município,Municipality,,,6610
3125,33,BRA,Brazil,16,Paraná,3125,Sengés,Município,Municipality,,,16846
3126,33,BRA,Brazil,16,Paraná,3126,Serranópolis do Iguaçu,Município,Municipality,,,5375
3127,33,BRA,Brazil,16,Paraná,3127,Sertanópolis,Município,Municipality,,,16517
3128,33,BRA,Brazil,16,Paraná,3128,Sertaneja,Município,Municipality,,,5598
3129,33,BRA,Brazil,16,Paraná,3129,Siqueira Campos,Município,Municipality,,,24761
3130,33,BRA,Brazil,16,Paraná,3130,Sulina,Município,Municipality,,,3557
3131,33,BRA,Brazil,16,Paraná,3131,Tamarana,Município,Municipality,,,9502
3132,33,BRA,Brazil,16,Paraná,3132,Tamboara,Município,Municipality,,,5110
3133,33,BRA,Brazil,16,Paraná,3133,Tapejara,Município,Municipality,,,16868
3134,33,BRA,Brazil,16,Paraná,3134,Tapira,Município,Municipality,,,5963
3135,33,BRA,Brazil,16,Paraná,3135,Telêmaco Borba,Município,Municipality,,,78846
3136,33,BRA,Brazil,16,Paraná,3136,Terra Boa,Município,Municipality,,,18835
3137,33,BRA,Brazil,16,Paraná,3137,Terra Rica,Município,Municipality,,,14923
3138,33,BRA,Brazil,16,Paraná,3138,Terra Roxa,Município,Municipality,,,19259
3139,33,BRA,Brazil,16,Paraná,3139,Texeira Soares,Município,Municipality,,,9410
3140,33,BRA,Brazil,16,Paraná,3140,Tibaji,Município,Municipality,,,20630
3141,33,BRA,Brazil,16,Paraná,3141,Tijucas do Sul,Município,Municipality,,,19015
3142,33,BRA,Brazil,16,Paraná,3142,Toledo,Município,Municipality,,,163473
3143,33,BRA,Brazil,16,Paraná,3143,Tomazina,Município,Municipality,,,8362
3144,33,BRA,Brazil,16,Paraná,3144,Três Barras do Paraná,Município,Municipality,,,10978
3145,33,BRA,Brazil,16,Paraná,3145,Tunas do Paraná,Município,Municipality,,,6455
3146,33,BRA,Brazil,16,Paraná,3146,Tuneiras do Oeste,Município,Municipality,,,7870
3147,33,BRA,Brazil,16,Paraná,3147,Tupãssi,Município,Municipality,,,8488
3148,33,BRA,Brazil,16,Paraná,3148,Turvo,Município,Municipality,,,14049
3149,33,BRA,Brazil,16,Paraná,3149,Ubiratã,Município,Municipality,,,26858
3150,33,BRA,Brazil,16,Paraná,3150,Umuarama,Município,Municipality,,,125725
3151,33,BRA,Brazil,16,Paraná,3151,União da Vitória,Município,Municipality,,,57328
3152,33,BRA,Brazil,16,Paraná,3152,Uniflor,Município,Municipality,,,2040
3153,33,BRA,Brazil,16,Paraná,3153,Uraí,Município,Municipality,,,10096
3154,33,BRA,Brazil,16,Paraná,3154,Venceslau Bras,Município,Municipality,,,19894
3155,33,BRA,Brazil,16,Paraná,3155,Ventania,Município,Municipality,,,9508
3156,33,BRA,Brazil,16,Paraná,3156,Vera Cruz do Oeste,Município,Municipality,,,7977
3157,33,BRA,Brazil,16,Paraná,3157,Verê,Município,Municipality,,,8341
3158,33,BRA,Brazil,16,Paraná,3158,Vila Alta,Município,Municipality,,,3038
3159,33,BRA,Brazil,16,Paraná,3159,Virmond,Município,Municipality,,,3446
3160,33,BRA,Brazil,16,Paraná,3160,Vitorino,Município,Municipality,,,10171
3161,33,BRA,Brazil,16,Paraná,3161,Xambrê,Município,Municipality,,,5851
3162,33,BRA,Brazil,17,Pernambuco,3162,Água Preta,Município,Municipality,,,24448
3163,33,BRA,Brazil,17,Pernambuco,3163,Águas Belas,Município,Municipality,,,43300
3164,33,BRA,Brazil,17,Pernambuco,3164,Abreu e Lima,Município,Municipality,,,100927
3165,33,BRA,Brazil,17,Pernambuco,3165,Afogados da Ingazeira,Município,Municipality,,,42801
3166,33,BRA,Brazil,17,Pernambuco,3166,Afrânio,Município,Municipality,,,19186
3167,33,BRA,Brazil,17,Pernambuco,3167,Agrestina,Município,Municipality,,,25086
3168,33,BRA,Brazil,17,Pernambuco,3168,Alagoinha,Município,Municipality,,,13120
3169,33,BRA,Brazil,17,Pernambuco,3169,Aliança,Município,Municipality,,,35454
3170,33,BRA,Brazil,17,Pernambuco,3170,Altinho,Município,Municipality,,,20397
3171,33,BRA,Brazil,17,Pernambuco,3171,Amaraji,Município,Municipality,,,16753
3172,33,BRA,Brazil,17,Pernambuco,3172,Angelim,Município,Municipality,,,10508
3173,33,BRA,Brazil,17,Pernambuco,3173,Araçoiaba,Município,Municipality,,,20098
3174,33,BRA,Brazil,17,Pernambuco,3174,Araripina,Município,Municipality,,,87305
3175,33,BRA,Brazil,17,Pernambuco,3175,Arcoverde,Município,Municipality,,,83806
3176,33,BRA,Brazil,17,Pernambuco,3176,Barra de Guabira,Município,Municipality,,,11755
3177,33,BRA,Brazil,17,Pernambuco,3177,Barreiros,Município,Municipality,,,41056
3178,33,BRA,Brazil,17,Pernambuco,3178,Belém de Maria,Município,Municipality,,,7191
3179,33,BRA,Brazil,17,Pernambuco,3179,Belém de São Francisco,Município,Municipality,,,19132
3180,33,BRA,Brazil,17,Pernambuco,3180,Belo Jardim,Município,Municipality,,,84461
3181,33,BRA,Brazil,17,Pernambuco,3181,Betânia,Município,Municipality,,,11120
3182,33,BRA,Brazil,17,Pernambuco,3182,Bezerros,Município,Municipality,,,63895
3183,33,BRA,Brazil,17,Pernambuco,3183,Bodocó,Município,Municipality,,,34204
3184,33,BRA,Brazil,17,Pernambuco,3184,Bom Conselho,Município,Municipality,,,44155
3185,33,BRA,Brazil,17,Pernambuco,3185,Bom Jardim,Município,Municipality,,,39063
3186,33,BRA,Brazil,17,Pernambuco,3186,Bonito,Município,Municipality,,,45257
3187,33,BRA,Brazil,17,Pernambuco,3187,Brejão,Município,Municipality,,,9116
3188,33,BRA,Brazil,17,Pernambuco,3188,Brejinho,Município,Municipality,,,7832
3189,33,BRA,Brazil,17,Pernambuco,3189,Brejo da Madre de deus,Município,Municipality,,,51883
3190,33,BRA,Brazil,17,Pernambuco,3190,Buíque,Município,Municipality,,,54604
3191,33,BRA,Brazil,17,Pernambuco,3191,Buenos Aires,Município,Municipality,,,13222
3192,33,BRA,Brazil,17,Pernambuco,3192,Cabo,Município,Municipality,,,212695
3193,33,BRA,Brazil,17,Pernambuco,3193,Cabrobó,Município,Municipality,,,31694
3194,33,BRA,Brazil,17,Pernambuco,3194,Cachoerinha,Município,Municipality,,,20969
3195,33,BRA,Brazil,17,Pernambuco,3195,Caetés,Município,Municipality,,,31278
3196,33,BRA,Brazil,17,Pernambuco,3196,Calçado,Município,Municipality,,,11565
3197,33,BRA,Brazil,17,Pernambuco,3197,Calumbi,Município,Municipality,,,6149
3198,33,BRA,Brazil,17,Pernambuco,3198,Camaragibe,Município,Municipality,,,152213
3199,33,BRA,Brazil,17,Pernambuco,3199,Camocim de São Félix,Município,Municipality,,,16140
3200,33,BRA,Brazil,17,Pernambuco,3200,Camutanga,Município,Municipality,,,5267
3201,33,BRA,Brazil,17,Pernambuco,3201,Canhotinho,Município,Municipality,,,25135
3202,33,BRA,Brazil,17,Pernambuco,3202,Capoeiras,Município,Municipality,,,19022
3203,33,BRA,Brazil,17,Pernambuco,3203,Carnaíba,Município,Municipality,,,20402
3204,33,BRA,Brazil,17,Pernambuco,3204,Carnaubeira da Penha,Município,Municipality,,,12819
3205,33,BRA,Brazil,17,Pernambuco,3205,Carpina,Município,Municipality,,,82619
3206,33,BRA,Brazil,17,Pernambuco,3206,Caruaru,Município,Municipality,,,412466
3207,33,BRA,Brazil,17,Pernambuco,3207,Casinhas,Município,Municipality,,,13166
3208,33,BRA,Brazil,17,Pernambuco,3208,Catende,Município,Municipality,,,29045
3209,33,BRA,Brazil,17,Pernambuco,3209,Cedro,Município,Municipality,,,9853
3210,33,BRA,Brazil,17,Pernambuco,3210,Chã de Alegria,Município,Municipality,,,13306
3211,33,BRA,Brazil,17,Pernambuco,3211,Chã Grande,Município,Municipality,,,18617
3212,33,BRA,Brazil,17,Pernambuco,3212,Condado,Município,Municipality,,,25347
3213,33,BRA,Brazil,17,Pernambuco,3213,Correntes,Município,Municipality,,,19000
3214,33,BRA,Brazil,17,Pernambuco,3214,Cortes,Município,Municipality,,,3721
3215,33,BRA,Brazil,17,Pernambuco,3215,Cumaru,Município,Municipality,,,15904
3216,33,BRA,Brazil,17,Pernambuco,3216,Cupira,Município,Municipality,,,25549
3217,33,BRA,Brazil,17,Pernambuco,3217,Custódia,Município,Municipality,,,40024
3218,33,BRA,Brazil,17,Pernambuco,3218,Dormentes,Município,Municipality,,,18065
3219,33,BRA,Brazil,17,Pernambuco,3219,Escada,Município,Municipality,,,59278
3220,33,BRA,Brazil,17,Pernambuco,3220,Exu,Município,Municipality,,,34402
3221,33,BRA,Brazil,17,Pernambuco,3221,Feira Nova,Município,Municipality,,,22208
3222,33,BRA,Brazil,17,Pernambuco,3222,Ferreiros,Município,Municipality,,,15468
3223,33,BRA,Brazil,17,Pernambuco,3223,Flores,Município,Municipality,,,18601
3224,33,BRA,Brazil,17,Pernambuco,3224,Floresta,Município,Municipality,,,31382
3225,33,BRA,Brazil,17,Pernambuco,3225,Frei Miguelinho,Município,Municipality,,,13010
3226,33,BRA,Brazil,17,Pernambuco,3226,Gameleira,Município,Municipality,,,14724
3227,33,BRA,Brazil,17,Pernambuco,3227,Garanhuns,Município,Municipality,,,151643
3228,33,BRA,Brazil,17,Pernambuco,3228,Glória do Goitá,Município,Municipality,,,28904
3229,33,BRA,Brazil,17,Pernambuco,3229,Goianá,Município,Municipality,,,84970
3230,33,BRA,Brazil,17,Pernambuco,3230,Granito,Município,Municipality,,,7007
3231,33,BRA,Brazil,17,Pernambuco,3231,Gravatá,Município,Municipality,,,94861
3232,33,BRA,Brazil,17,Pernambuco,3232,Iati,Município,Municipality,,,16926
3233,33,BRA,Brazil,17,Pernambuco,3233,Ibimirim,Município,Municipality,,,30495
3234,33,BRA,Brazil,17,Pernambuco,3234,Ibirajuba,Município,Municipality,,,7038
3235,33,BRA,Brazil,17,Pernambuco,3235,Igaracu,Município,Municipality,,,121255
3236,33,BRA,Brazil,17,Pernambuco,3236,Iguaraci,Município,Municipality,,,10958
3237,33,BRA,Brazil,17,Pernambuco,3237,Inajá,Município,Municipality,,,23372
3238,33,BRA,Brazil,17,Pernambuco,3238,Ingazeira,Município,Municipality,,,5136
3239,33,BRA,Brazil,17,Pernambuco,3239,Ipojuca,Município,Municipality,,,97595
3240,33,BRA,Brazil,17,Pernambuco,3240,Ipubi,Município,Municipality,,,30976
3241,33,BRA,Brazil,17,Pernambuco,3241,Itaíba,Município,Municipality,,,34632
3242,33,BRA,Brazil,17,Pernambuco,3242,Itacuruba,Município,Municipality,,,4308
3243,33,BRA,Brazil,17,Pernambuco,3243,Itambaracá,Município,Municipality,,,24977
3244,33,BRA,Brazil,17,Pernambuco,3244,Itapetim,Município,Municipality,,,14199
3245,33,BRA,Brazil,17,Pernambuco,3245,Itapissuma,Município,Municipality,,,29429
3246,33,BRA,Brazil,17,Pernambuco,3246,Itaquitinga,Município,Municipality,,,14892
3247,33,BRA,Brazil,17,Pernambuco,3247,Jaboatão dos Guararapes,Município,Municipality,,,649450
3248,33,BRA,Brazil,17,Pernambuco,3248,Jaqueira,Município,Municipality,,,11968
3249,33,BRA,Brazil,17,Pernambuco,3249,Jataúba,Município,Municipality,,,16554
3250,33,BRA,Brazil,17,Pernambuco,3250,Jatobá,Município,Municipality,,,14833
3251,33,BRA,Brazil,17,Pernambuco,3251,João Alfredo,Município,Municipality,,,26445
3252,33,BRA,Brazil,17,Pernambuco,3252,Joaquim Nabuco,Município,Municipality,,,11832
3253,33,BRA,Brazil,17,Pernambuco,3253,Jucati,Município,Municipality,,,12433
3254,33,BRA,Brazil,17,Pernambuco,3254,Jupiá,Município,Municipality,,,16362
3255,33,BRA,Brazil,17,Pernambuco,3255,Jurema,Município,Municipality,,,13454
3256,33,BRA,Brazil,17,Pernambuco,3256,Lagoa do Carro,Município,Municipality,,,19577
3257,33,BRA,Brazil,17,Pernambuco,3257,Lagoa do Itaenga,Município,Municipality,,,19646
3258,33,BRA,Brazil,17,Pernambuco,3258,Lagoa do Ouro,Município,Municipality,,,12350
3259,33,BRA,Brazil,17,Pernambuco,3259,Lagoa dos Gatos,Município,Municipality,,,16121
3260,33,BRA,Brazil,17,Pernambuco,3260,Lagoa Grande,Município,Municipality,,,25050
3261,33,BRA,Brazil,17,Pernambuco,3261,Lajedo,Município,Municipality,,,41833
3262,33,BRA,Brazil,17,Pernambuco,3262,Limoeiro,Município,Municipality,,,59131
3263,33,BRA,Brazil,17,Pernambuco,3263,Macaparana,Município,Municipality,,,26921
